ingredient_id,effect_id,evidence_level,evidence_score,source_title,source_url,summary,source_type,pmid,doi,source_authority_score,canonical_evidence_key,review_status,result_direction,score_use_level,is_representative,representative_rank,is_current,review_note,reviewed_by,reviewed_at
pha,effect_exfoliation,medium,66,PubMed 등재 연구 자료 (PMID 15002657),https://pubmed.ncbi.nlm.nih.gov/15002657/,"PHA는 묵은 각질과 거친 피부 결 정돈에 도움을 줄 수 있는 성분으로, 공개 근거에서는 큰 분자을 통해 표면 한정 desquamation(AHA보다 순함) 내용이 확인됩니다.",paper,15002657,,0.7,PMID:15002657,candidate_unverified,unclear,reference_only,false,,true,,,
pha,effect_moisture_barrier,medium,60,성분 기능 공개 문헌 검토 자료,,"PHA는 피부 수분 유지와 장벽 보완에 도움을 줄 수 있는 성분으로, 공개 근거에서는 수분보유·장벽 강화 내용이 확인됩니다.",unknown,,,0.7,LEGACY:pha:effect_moisture_barrier,candidate_unverified,unclear,reference_only,false,,true,,,
pha,effect_wrinkle,medium,54,PubMed 등재 연구 자료 (PMID 15002656),https://pubmed.ncbi.nlm.nih.gov/15002656/,"PHA는 피부 결, 탄력, 잔주름 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 항산화·표면 항노화 내용이 확인됩니다.",paper,15002656,,0.5,PMID:15002656,candidate_unverified,unclear,reference_only,false,,true,,,
pha,effect_calming,low,48,PubMed 등재 연구 자료 (PMID 15002656),https://pubmed.ncbi.nlm.nih.gov/15002656/,"PHA는 민감한 피부의 진정 관리와 관련해 제한적인 근거가 있는 성분으로, 공개 근거에서는 수동항염·민감성 적합(능동 진정 아님) 내용이 확인됩니다.",paper,15002656,,0.5,PMID:15002656,candidate_unverified,unclear,reference_only,false,,true,현재 근거는 내약성 또는 gluconolactone+lactobionic acid 복합 제형이라 능동 진정 단독효과를 분리할 수 없다.,robertkim+codex+claude,2026-07-11T14:32:08+09:00
zinc_pca,effect_acne_sebum,medium,50,PubMed 등재 연구 자료 (PMID 3207614),https://pubmed.ncbi.nlm.nih.gov/3207614/,"징크PCA는 피지와 여드름성 피부 고민 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 피지(5a-R 외삽+항균) — 단독 임상 제한 내용이 확인됩니다.",paper,3207614,,0.5,PMID:3207614,rejected,unclear,reference_only,false,,false,현재 PMID 3207614는 zinc sulfate in-vitro 근거다. Zinc PCA pair는 신규 exact 근거가 생길 때까지 후보로 보류한다.,robertkim+codex+claude,2026-07-11T14:32:08+09:00
zinc_pca,effect_moisture_barrier,low,42,성분 기능 공개 문헌 검토 자료,,"징크PCA는 피부 수분 유지와 장벽 보완과 관련해 제한적인 근거가 있는 성분으로, 공개 근거에서는 비건조성 피지조절(약한 수분 결합 성분) 내용이 확인됩니다.",unknown,,,0.5,LEGACY:zinc_pca:effect_moisture_barrier,rejected,unclear,reference_only,false,,false,PCA/NMF 또는 zinc 일반 기전을 Zinc PCA 장벽 효능으로 전이할 수 없다.,robertkim+codex+claude,2026-07-11T14:32:08+09:00
glycerin,effect_moisture_barrier,high,85,PubMed 등재 연구 자료 (PMID 10598752),https://pubmed.ncbi.nlm.nih.gov/10598752/,"글리세린은 피부 수분 유지와 장벽 보완에 도움을 줄 수 있는 성분으로, 공개 근거에서는 각질층 수분 보유·장벽 회복·각질세포 성숙 내용이 확인됩니다.",paper,10598752,,0.9,PMID:10598752,candidate_unverified,unclear,reference_only,false,,true,,,
glycerin,effect_calming,medium,58,PubMed 등재 연구 자료 (PMID 18510666),https://pubmed.ncbi.nlm.nih.gov/18510666/,"글리세린은 민감한 피부의 진정 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 자극 보호·민감 완화(간접) 내용이 확인됩니다.",paper,18510666,,0.5,PMID:18510666,candidate_unverified,unclear,reference_only,false,,true,,,
glycerin,effect_exfoliation,low,48,성분 기능 공개 문헌 검토 자료,,"글리세린은 묵은 각질과 거친 피부 결 정돈과 관련해 제한적인 근거가 있는 성분으로, 공개 근거에서는 건조 각질 정상화(박피성 각질 제거 성분은 아님) 내용이 확인됩니다.",unknown,,,0.5,LEGACY:glycerin:effect_exfoliation,rejected,unclear,reference_only,false,,false,보습에 따른 정상 desquamation 보조는 능동 exfoliation 효능과 다르다.,robertkim+codex+claude,2026-07-11T14:32:08+09:00
panthenol,effect_moisture_barrier,high,76,PubMed 등재 연구 자료 (PMID 10965426),https://pubmed.ncbi.nlm.nih.gov/10965426/,"판테놀은 피부 수분 유지와 장벽 보완에 도움을 줄 수 있는 성분으로, 공개 근거에서는 각질층 수분 증가·피부 수분 손실 감소·장벽회복·상피분화 내용이 확인됩니다.",paper,10965426,,0.7,PMID:10965426,candidate_unverified,unclear,reference_only,false,,true,,,
panthenol,effect_calming,high,72,PubMed 등재 연구 자료 (PMID 12113650),https://pubmed.ncbi.nlm.nih.gov/12113650/,"판테놀은 민감한 피부의 진정 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 항염·홍반 감소·가려움 완화 내용이 확인됩니다.",paper,12113650,,0.7,PMID:12113650,candidate_unverified,unclear,reference_only,false,,true,,,
ceramides,effect_moisture_barrier,high,88,PubMed 등재 연구 자료 (PMID 33984185),https://pubmed.ncbi.nlm.nih.gov/33984185/,"세라마이드는 피부 수분 유지와 장벽 보완에 도움을 줄 수 있는 성분으로, 공개 근거에서는 장벽지질 라멜라 복구·피부 수분 손실 감소·각질층 구조 개선 단독 시 효과 하향, 콜레스테롤·지방산 복합 필수 내용이 확인됩니다.",paper,33984185,,0.9,PMID:33984185,candidate_unverified,unclear,reference_only,false,,true,,,
ceramides,effect_calming,medium,60,PubMed 등재 연구 자료 (PMID 40408261),https://pubmed.ncbi.nlm.nih.gov/40408261/,"세라마이드는 민감한 피부의 진정 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 장벽 회복으로 민감·자극 완화 내용이 확인됩니다.",paper,40408261,,0.7,PMID:40408261,candidate_unverified,unclear,reference_only,false,,true,,,
cholesterol_fatty_acids,effect_moisture_barrier,high,72,PubMed 등재 연구 자료 (PMID 8618046),https://pubmed.ncbi.nlm.nih.gov/8618046/,"콜레스테롤/지방산은 피부 수분 유지와 장벽 보완에 도움을 줄 수 있는 성분으로, 공개 근거에서는 장벽지질 복합 완성(세라마이드 짝꿍)·라멜라 구조·CLE 내용이 확인됩니다.",paper,8618046,,0.7,PMID:8618046,candidate_unverified,unclear,reference_only,false,,true,,,
cholesterol_fatty_acids,effect_calming,medium,52,성분 기능 공개 문헌 검토 자료,,"콜레스테롤/지방산은 민감한 피부의 진정 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 장벽 회복으로 자극 완화(간접) 내용이 확인됩니다.",unknown,,,0.5,LEGACY:cholesterol_fatty_acids:effect_calming,candidate_unverified,unclear,reference_only,false,,true,,,
hyaluronic_acid,effect_moisture_barrier,high,78,성분 기능 공개 문헌 검토 자료,,"히알루론산은 피부 수분 유지와 장벽 보완에 도움을 줄 수 있는 성분으로, 공개 근거에서는 수분 보유·표면 보습막·일시적인 볼륨감 개선 내용이 확인됩니다.",unknown,,,0.7,LEGACY:hyaluronic_acid:effect_moisture_barrier,candidate_unverified,unclear,reference_only,false,,true,,,
hyaluronic_acid,effect_wrinkle,medium,60,PubMed 등재 연구 자료 (PMID 22052267),https://pubmed.ncbi.nlm.nih.gov/22052267/,"히알루론산은 피부 결, 탄력, 잔주름 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 수분 보충을 통한 잔주름 완화 내용이 확인됩니다.",paper,22052267,,0.7,PMID:22052267,candidate_unverified,unclear,reference_only,false,,true,,,
hyaluronic_acid,effect_calming,medium,55,성분 기능 공개 문헌 검토 자료,,"히알루론산은 민감한 피부의 진정 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 상처 회복과 시술 후 진정 보조 내용이 확인됩니다.",unknown,,,0.5,LEGACY:hyaluronic_acid:effect_calming,candidate_unverified,positive,reference_only,false,,true,PMID 35833366은 open-label 다성분 세럼이라 HA 단독 인과로 사용할 수 없다.,robertkim+codex+claude,2026-07-11T14:32:08+09:00
squalane,effect_moisture_barrier,low,48,성분 기능 관련 연구 자료,,"스쿠알란은 피부 수분 유지와 장벽 보완과 관련해 제한적인 근거가 있는 성분으로, 공개 근거에서는 피부 유연 보습 성분 — 주기능이나 전용 임상 연구 부족(제한적 근거) 내용이 확인됩니다.",paper,,,0.5,LEGACY:squalane:effect_moisture_barrier,candidate_unverified,unclear,reference_only,false,,true,확인 논문에서 squalane은 용매 또는 대조군 성분이므로 단독 장벽 개선을 입증하지 않는다.,robertkim+codex+claude,2026-07-11T14:32:08+09:00
dimethicone,effect_moisture_barrier,medium,64,성분 기능 공개 문헌 검토 자료,,"디메치콘은 피부 수분 유지와 장벽 보완에 도움을 줄 수 있는 성분으로, 공개 근거에서는 통기성 폐색·보호막·피부 수분 손실 감소·피부유연 내용이 확인됩니다.",unknown,,,0.7,LEGACY:dimethicone:effect_moisture_barrier,candidate_unverified,unclear,reference_only,false,,true,,,
dimethicone,effect_calming,medium,52,성분 기능 공개 문헌 검토 자료,,"디메치콘은 민감한 피부의 진정 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 자극원 물리적 차단·기저귀발진/습진 보호 내용이 확인됩니다.",unknown,,,0.5,LEGACY:dimethicone:effect_calming,candidate_unverified,unclear,reference_only,false,,true,,,
petrolatum_mineral_oil,effect_moisture_barrier,high,80,PubMed 등재 연구 자료 (PMID 1564142),https://pubmed.ncbi.nlm.nih.gov/1564142/,"페트롤라툼/미네랄오일은 피부 수분 유지와 장벽 보완에 도움을 줄 수 있는 성분으로, 공개 근거에서는 최강 폐색·수분 봉인·각질층 침투·장벽분화 내용이 확인됩니다.",paper,1564142,,0.9,PMID:1564142,candidate_unverified,unclear,reference_only,false,,true,,,
petrolatum_mineral_oil,effect_calming,medium,56,성분 기능 공개 문헌 검토 자료,,"페트롤라툼/미네랄오일은 민감한 피부의 진정 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 자극원 차단·항균펩타이드·창상치유 내용이 확인됩니다.",unknown,,,0.5,LEGACY:petrolatum_mineral_oil:effect_calming,candidate_unverified,unclear,reference_only,false,,true,,,
urea,effect_moisture_barrier,high,76,성분 기능 공개 문헌 검토 자료,,"유레아는 피부 수분 유지와 장벽 보완에 도움을 줄 수 있는 성분으로, 공개 근거에서는 천연보습인자 보충·장벽 분화 유도·수분 결합 내용이 확인됩니다.",unknown,,,0.7,LEGACY:urea:effect_moisture_barrier,candidate_unverified,unclear,reference_only,false,,true,,,
urea,effect_exfoliation,high,70,성분 기능 공개 문헌 검토 자료,,"유레아는 묵은 각질과 거친 피부 결 정돈에 도움을 줄 수 있는 성분으로, 공개 근거에서는 각질용해(고농도일수록 강함)·과각질/어린선 내용이 확인됩니다.",unknown,,,0.7,LEGACY:urea:effect_exfoliation,candidate_unverified,unclear,reference_only,false,,true,,,
urea,effect_calming,medium,56,성분 기능 공개 문헌 검토 자료,,"유레아는 민감한 피부의 진정 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 건조·아토피 피부 가려움 완화(저농도) 내용이 확인됩니다.",unknown,,,0.5,LEGACY:urea:effect_calming,candidate_unverified,unclear,reference_only,false,,true,,,
centella_asiatica,effect_calming,high,72,성분 기능 공개 문헌 검토 자료,https://pubmed.ncbi.nlm.nih.gov/27168678/,"센텔라/병풀은 민감한 피부의 진정 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 항염·홍반 완화·염증 후 색소침착 완화·상처 회복 보조 내용이 확인됩니다.",paper,27168678,,0.7,PMID:27168678,accepted,positive,supporting,false,,true,Exact Centella asiatica extract 제형의 placebo·무처치 비교에서 유발 홍반을 직접 측정했다. 작은 표본 때문에 supporting으로 제한한다.,robertkim+codex+claude,2026-07-11T14:32:08+09:00
centella_asiatica,effect_wrinkle,medium,56,PubMed 등재 연구 자료 (PMID 18503551),https://pubmed.ncbi.nlm.nih.gov/18503551/,"센텔라/병풀은 피부 결, 탄력, 잔주름 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 콜라겐 생성과 비타민C 병용 임상 연구 내용이 확인됩니다.",paper,18503551,,0.5,PMID:18503551,candidate_unverified,positive,reference_only,false,,true,Whole extract·asiaticoside·madecassoside 및 복합 제형이 섞여 있어 exact form별 재색인이 필요하다.,robertkim+codex+claude,2026-07-11T14:32:08+09:00
centella_asiatica,effect_moisture_barrier,medium,54,성분 기능 공개 문헌 검토 자료,https://pubmed.ncbi.nlm.nih.gov/27168678/,"센텔라/병풀은 피부 수분 유지와 장벽 보완에 도움을 줄 수 있는 성분으로, 공개 근거에서는 장벽과 수분 개선, 히알루론산 증가 관련 내용이 확인됩니다.",paper,27168678,,0.5,PMID:27168678,accepted,positive,supporting,false,,true,Exact Centella asiatica extract 제형의 placebo·무처치 비교에서 수분과 TEWL을 직접 측정했다. 작은 표본 때문에 supporting으로 제한한다.,robertkim+codex+claude,2026-07-11T14:32:08+09:00
madecassoside,effect_calming,high,72,성분 기능 관련 연구 자료,,"마데카소사이드는 민감한 피부의 진정 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 염증 관련 신호 조절·홍반 완화·자극 완화 내용이 확인됩니다.",paper,,,0.7,LEGACY:madecassoside:effect_calming,candidate_unverified,positive,reference_only,false,,true,Exact madecassoside 근거는 in-vitro이고 인체 시험은 panthenol·금속 또는 paeonol 복합 제형이다.,robertkim+codex+claude,2026-07-11T14:32:08+09:00
madecassoside,effect_wrinkle,medium,62,성분 기능 관련 연구 자료,,"마데카소사이드는 피부 결, 탄력, 잔주름 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 콜라겐 합성·광노화 개선(보조) 내용이 확인됩니다.",paper,,,0.7,LEGACY:madecassoside:effect_wrinkle,candidate_unverified,unclear,reference_only,false,,true,,,
madecassoside,effect_moisture_barrier,medium,54,PubMed 등재 연구 자료 (PMID 18503551),https://pubmed.ncbi.nlm.nih.gov/18503551/,"마데카소사이드는 피부 수분 유지와 장벽 보완에 도움을 줄 수 있는 성분으로, 공개 근거에서는 장벽과 수분 개선, 히알루론산 증가 관련 내용이 확인됩니다.",paper,18503551,,0.5,PMID:18503551,candidate_unverified,unclear,reference_only,false,,true,,,
tea_tree,effect_acne_sebum,medium,66,성분 기능 관련 연구 자료,,"티트리는 피지와 여드름성 피부 고민 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 항균·항염 기반의 여드름성 피부 관리 보조 내용이 확인됩니다.",paper,,,0.7,LEGACY:tea_tree:effect_acne_sebum,candidate_unverified,unclear,reference_only,false,,true,,,
allantoin,effect_calming,medium,62,성분 기능 공개 문헌 검토 자료,,"알란토인은 민감한 피부의 진정 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 진정·항자극·창상치유(순함) 내용이 확인됩니다.",unknown,,,0.7,LEGACY:allantoin:effect_calming,candidate_unverified,unclear,reference_only,false,,true,3% allantoin 비교시험 전문을 확보하지 못했고 나머지는 무대조 또는 복합 gel이다.,robertkim+codex+claude,2026-07-11T14:32:08+09:00
allantoin,effect_moisture_barrier,medium,55,성분 기능 공개 문헌 검토 자료,,"알란토인은 피부 수분 유지와 장벽 보완에 도움을 줄 수 있는 성분으로, 공개 근거에서는 보습·컨디셔닝·보호 내용이 확인됩니다.",unknown,,,0.5,LEGACY:allantoin:effect_moisture_barrier,candidate_unverified,positive,reference_only,false,,true,TEWL·수분 개선은 compound gel 또는 다성분 moisturizer 결과라 allantoin 단독 기여를 분리할 수 없다.,robertkim+codex+claude,2026-07-11T14:32:08+09:00
colloidal_oatmeal,effect_calming,high,74,성분 기능 관련 연구 자료,,"콜로이달오트밀은 민감한 피부의 진정 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 피부보호제 기준, 귀리 유래 항염 성분, 아토피 피부 가려움 임상 연구 내용이 확인됩니다.",paper,,,0.7,LEGACY:colloidal_oatmeal:effect_calming,candidate_unverified,unclear,reference_only,false,,true,,,
colloidal_oatmeal,effect_moisture_barrier,medium,62,성분 기능 관련 연구 자료,,"콜로이달오트밀은 피부 수분 유지와 장벽 보완에 도움을 줄 수 있는 성분으로, 공개 근거에서는 베타글루칸/전분 보습·보호막·아토피 피부 장벽 임상 연구 내용이 확인됩니다.",paper,,,0.7,LEGACY:colloidal_oatmeal:effect_moisture_barrier,candidate_unverified,unclear,reference_only,false,,true,,,
bisabolol,effect_brightening,high,85,식품의약품안전처 고시 및 관련 근거 자료,https://pubmed.ncbi.nlm.nih.gov/20642768/,"비사보롤은 피부 톤과 색소 고민 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 식약처 미백 고시 0.5% + 직접기전·임상 내용이 확인됩니다.",paper,20642768,,0.9,PMID:20642768,candidate_unverified,unclear,reference_only,false,,true,,,
green_tea,effect_acne_sebum,medium,66,성분 기능 관련 연구 자료,,"녹차는 피지와 여드름성 피부 고민 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 피지감소+항염+항균 여드름 — 메타분석 내용이 확인됩니다.",paper,,,0.7,LEGACY:green_tea:effect_acne_sebum,candidate_unverified,unclear,reference_only,false,,true,,,
green_tea,effect_calming,medium,60,성분 기능 공개 문헌 검토 자료,,"녹차는 민감한 피부의 진정 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 항염·항산화(EGCG, UV 염증 완화) 내용이 확인됩니다.",unknown,,,0.7,LEGACY:green_tea:effect_calming,candidate_unverified,unclear,reference_only,false,,true,,,
green_tea,effect_wrinkle,medium,54,성분 기능 공개 문헌 검토 자료,,"녹차는 피부 결, 탄력, 잔주름 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 항산화 기반의 광노화 보호와 콜라겐 분해 억제 내용이 확인됩니다.",unknown,,,0.5,LEGACY:green_tea:effect_wrinkle,candidate_unverified,unclear,reference_only,false,,true,"상충 근거가 있다. PMID 34965006은 양성, PMID 16029678은 임상적 주름 변화가 없고 조직학적 탄력만 개선됐다.",robertkim+codex+claude,2026-07-11T14:32:08+09:00
retinol,effect_wrinkle,high,88,식품의약품안전처 고시 및 관련 근거 자료,https://pubmed.ncbi.nlm.nih.gov/17515510/,"레티놀은 피부 결, 탄력, 잔주름 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 콜라겐 합성·광노화 개선 내용이 확인됩니다.",paper,17515510,,0.9,PMID:17515510,candidate_unverified,unclear,reference_only,false,,true,,,
retinol,effect_brightening,high,72,PubMed 등재 연구 자료 (PMID 29947134),https://pubmed.ncbi.nlm.nih.gov/29947134/,"레티놀은 피부 톤과 색소 고민 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 색소침착·피부톤 개선 내용이 확인됩니다.",paper,29947134,10.1159/000508168,0.7,PMID:29947134,candidate_unverified,unclear,reference_only,false,,true,,,
retinol,effect_exfoliation,medium,64,PubMed 등재 연구 자료 (PMID 7561157),https://pubmed.ncbi.nlm.nih.gov/7561157/,"레티놀은 묵은 각질과 거친 피부 결 정돈에 도움을 줄 수 있는 성분으로, 공개 근거에서는 턴오버·각질화 정상화(박피 아님) 내용이 확인됩니다.",paper,7561157,,0.7,PMID:7561157,rejected,negative,reference_only,false,,false,Retinoid 유발 desquamation과 피부 취약성은 부작용·기전 채널이며 긍정 cosmetic exfoliation 효능이 아니다.,robertkim+codex+claude,2026-07-11T14:32:08+09:00
retinol,effect_acne_sebum,low,45,성분 기능 공개 문헌 검토 자료,https://pubmed.ncbi.nlm.nih.gov/19134126/,"레티놀은 피지와 여드름성 피부 고민 관리와 관련해 제한적인 근거가 있는 성분으로, 공개 근거에서는 관련 근거가 제한적 내용이 확인됩니다.",paper,19134126,,0.5,PMID:19134126,accepted,positive,supporting,false,,true,0.2% retinol 단독군에서 염증성 병변 감소를 확인했다. vehicle 대조 부재와 45명 중 30명 완료 한계로 supporting으로 제한한다.,robertkim+codex+claude,2026-07-11T14:32:08+09:00
retinal,effect_wrinkle,high,82,PubMed 등재 연구 자료 (PMID 29663701),https://pubmed.ncbi.nlm.nih.gov/29663701/,"레티날은 피부 결, 탄력, 잔주름 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 레티노이드(레티놀보다 강함) 내용이 확인됩니다.",paper,29663701,,0.9,PMID:29663701,candidate_unverified,unclear,reference_only,false,,true,,,
retinal,effect_exfoliation,medium,58,성분 기능 공개 문헌 검토 자료,,"레티날은 묵은 각질과 거친 피부 결 정돈에 도움을 줄 수 있는 성분으로, 공개 근거에서는 턴오버 내용이 확인됩니다.",unknown,,,0.5,LEGACY:retinal:effect_exfoliation,candidate_unverified,unclear,reference_only,false,,true,,,
retinal,effect_brightening,medium,55,성분 기능 공개 문헌 검토 자료,,"레티날은 피부 톤과 색소 고민 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 색소 개선 내용이 확인됩니다.",unknown,,,0.5,LEGACY:retinal:effect_brightening,candidate_unverified,unclear,reference_only,false,,true,,,
adenosine,effect_wrinkle,high,95,식품의약품안전처 고시 및 관련 근거 자료,https://pubmed.ncbi.nlm.nih.gov/18489289/,"아데노신은 피부 결, 탄력, 잔주름 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 주름개선 고시 성분 내용이 확인됩니다.",paper,18489289,,0.9,PMID:18489289,candidate_unverified,unclear,reference_only,false,,true,,,
peptides,effect_wrinkle,medium,65,PubMed 등재 연구 자료 (PMID 18492182),https://pubmed.ncbi.nlm.nih.gov/18492182/,"펩타이드는 피부 결, 탄력, 잔주름 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 신호·신경전달 펩타이드 내용이 확인됩니다.",paper,18492182,,0.7,PMID:18492182,candidate_unverified,unclear,reference_only,false,,true,,,
ascorbic_acid,effect_brightening,high,72,PubMed 등재 연구 자료 (PMID 12823436),https://pubmed.ncbi.nlm.nih.gov/12823436/,"비타민C는 피부 톤과 색소 고민 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 항산화·티로시나제 억제 내용이 확인됩니다.",paper,12823436,,0.7,PMID:12823436,candidate_unverified,unclear,reference_only,false,,true,,,
ascorbic_acid,effect_wrinkle,medium,65,PubMed 등재 연구 자료 (PMID 12823436),https://pubmed.ncbi.nlm.nih.gov/12823436/,"비타민C는 피부 결, 탄력, 잔주름 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 콜라겐 합성·광노화 내용이 확인됩니다.",paper,12823436,,0.7,PMID:12823436,candidate_unverified,unclear,reference_only,false,,true,,,
arbutin,effect_brightening,high,80,식품의약품안전처 고시 및 관련 근거 자료,https://pubmed.ncbi.nlm.nih.gov/34356362/,"알부틴은 피부 톤과 색소 고민 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 티로시나제 억제(하이드로퀴논 유도체) 내용이 확인됩니다.",paper,34356362,,0.9,PMID:34356362,candidate_unverified,unclear,reference_only,false,,true,,,
tranexamic_acid,effect_brightening,high,82,PubMed 등재 연구 자료 (PMID 38843906),https://pubmed.ncbi.nlm.nih.gov/38843906/,"트라넥사믹애씨드는 피부 톤과 색소 고민 관리에 도움을 줄 수 있는 성분으로, 공개 근거에서는 멜라스마·플라스민 억제 내용이 확인됩니다.",paper,38843906,,0.9,PMID:38843906,candidate_unverified,unclear,reference_only,false,,true,,,
